segment_id	char_range	frame_range	speaker_id	document_id
1dd9d7b5-26e4-47fb-9b26-2bd803fe8d99	[145551, 145553)	[199967, 199975)	T3_GP2	BE_2019_003_T_ELAN
e51805d5-176b-4ce8-8c3d-ce329428d79e	[145553, 145555)	[200052, 200062)	T3_GP2	BE_2019_003_T_ELAN
29566142-138b-41e0-ab00-e281cd2f958a	[145555, 145571)	[200088, 200104)	T3_GP2	BE_2019_003_T_ELAN
72836a30-8c1e-4761-b171-2fc11cb2ce43	[145571, 145573)	[200114, 200121)	T3_GP2	BE_2019_003_T_ELAN
1fff58b8-a988-421b-9a21-f74e1742c08c	[145573, 145616)	[200154, 200188)	T3_GP2	BE_2019_003_T_ELAN
8507690f-9150-4af9-892d-fefa360199f9	[145616, 145642)	[200385, 200423)	T3_GP2	BE_2019_003_T_ELAN
a4026770-aa20-466e-96fd-16b4c1529794	[145642, 145671)	[200428, 200471)	T3_GP2	BE_2019_003_T_ELAN
c018f481-24fd-49fe-a1f0-63015bf6755a	[145671, 145703)	[200489, 200540)	T3_GP2	BE_2019_003_T_ELAN
95d8fa31-84a2-4607-830a-386cce9da52e	[145703, 145708)	[200614, 200624)	T3_GP2	BE_2019_003_T_ELAN
9a2ac279-e9de-4a47-9c42-b9bf21ecf45b	[145708, 145726)	[200634, 200688)	T3_GP2	BE_2019_003_T_ELAN
18ec83ad-19e0-4286-8143-0793fcca4080	[145726, 145755)	[200757, 200795)	T3_GP2	BE_2019_003_T_ELAN
da6eed66-ff1f-4acb-812e-8531a712613e	[145755, 145781)	[200796, 200826)	T3_GP2	BE_2019_003_T_ELAN
238b1b6e-0c5e-4d27-83e0-4fcc0a8bf6c9	[145781, 145792)	[200828, 200851)	T3_GP2	BE_2019_003_T_ELAN
c868ec1c-50b7-41e4-b228-16cec0ce27e1	[145792, 145802)	[200876, 200899)	T3_GP2	BE_2019_003_T_ELAN
3d6f1c56-ebd5-4e96-9935-595da67ef022	[145802, 145807)	[200948, 200959)	T3_GP2	BE_2019_003_T_ELAN
916ff030-7040-4c60-b89f-0ebee35368e5	[145807, 145816)	[200962, 200972)	T3_GP2	BE_2019_003_T_ELAN
42781eab-5ca9-411b-a5d4-d651b1dc2dd4	[145816, 145834)	[200978, 201008)	T3_GP2	BE_2019_003_T_ELAN
9ab5ce9c-f293-481e-bdf6-3462c3651602	[145834, 145845)	[201026, 201048)	T3_GP2	BE_2019_003_T_ELAN
f9315731-21fc-4ba0-99ba-74d3c3411215	[145845, 145847)	[201188, 201194)	T3_GP2	BE_2019_003_T_ELAN
bbd85090-535b-40d3-acd2-0918e7624855	[145847, 145849)	[201404, 201411)	T3_GP2	BE_2019_003_T_ELAN
be60a46a-5d71-4bf9-8885-80c11deed2b9	[145849, 145896)	[201593, 201647)	T3_GP2	BE_2019_003_T_ELAN
78b117c0-ae17-4c8d-9cea-d01990292612	[145896, 145898)	[201716, 201719)	T3_GP2	BE_2019_003_T_ELAN
27c6d0a1-4089-449b-a7c0-dc7d0fde9465	[145898, 145972)	[201733, 201795)	T3_GP2	BE_2019_003_T_ELAN
f236ba7a-6672-4805-bd03-5211e2d34941	[145972, 145981)	[201806, 201819)	T3_GP2	BE_2019_003_T_ELAN
25175993-c7d3-4353-ade7-74a600bd8088	[145981, 146041)	[201829, 201898)	T3_GP2	BE_2019_003_T_ELAN
5d08b430-925c-448f-9f53-d8ca41250082	[146041, 146072)	[201908, 201937)	T3_GP2	BE_2019_003_T_ELAN
e09f6d99-b32c-4e35-b279-d4e58445616e	[146072, 146094)	[202016, 202052)	T3_GP2	BE_2019_003_T_ELAN
fcdd081a-495b-4087-818d-38bd1279c3c2	[146094, 146098)	[202120, 202140)	T3_GP2	BE_2019_003_T_ELAN
b3f0e899-27ba-47b7-a804-f917e9ba02dc	[146098, 146101)	[202175, 202185)	T3_GP2	BE_2019_003_T_ELAN
203694e8-f6f2-4476-beb0-1c231748b9c7	[146101, 146103)	[202254, 202260)	T3_GP2	BE_2019_003_T_ELAN
8d24ba35-11ac-4fa5-8abd-c9714afbd2d8	[146103, 146114)	[202262, 202276)	T3_GP2	BE_2019_003_T_ELAN
0a776997-ea63-4645-a2ef-803502f4d861	[146114, 146119)	[202315, 202327)	T3_GP2	BE_2019_003_T_ELAN
be1a0461-fff4-43d1-9201-56fca9e64d49	[146119, 146122)	[202366, 202376)	T3_GP2	BE_2019_003_T_ELAN
1d774920-217c-47c9-bf31-64e7116a6dab	[146122, 146129)	[202392, 202410)	T3_GP2	BE_2019_003_T_ELAN
5e9be8fd-d8d5-4a39-a1c9-c62a731be4fa	[146129, 146206)	[202414, 202493)	T3_GP2	BE_2019_003_T_ELAN
714bfb1b-659b-4579-82cd-7e3f6cfc748a	[146206, 146268)	[202510, 202583)	T3_GP2	BE_2019_003_T_ELAN
eac974bd-393a-4496-8792-18ea5a021a94	[146268, 146327)	[202595, 202670)	T3_GP2	BE_2019_003_T_ELAN
50720f71-51d6-4315-9d92-ee280b23e032	[146327, 146424)	[202670, 202776)	T3_GP2	BE_2019_003_T_ELAN
a52ab3e9-3005-4e03-914e-5943595c4c50	[146424, 146445)	[202776, 202822)	T3_GP2	BE_2019_003_T_ELAN
84762f2b-81d3-4ada-8008-8f7ee35410cf	[146445, 146479)	[202856, 202920)	T3_GP2	BE_2019_003_T_ELAN
76cdda40-9750-46f3-a173-83b406130961	[146479, 146525)	[202920, 202956)	T3_GP2	BE_2019_003_T_ELAN
f50f997e-13dd-45ad-a848-3054f2dc2346	[146525, 146577)	[203023, 203087)	T3_GP2	BE_2019_003_T_ELAN
057acb98-ff9a-44af-9041-59e3098d2f32	[146577, 146593)	[203262, 203289)	T3_GP2	BE_2019_003_T_ELAN
43425a01-c740-4e78-a2f4-ae00e8c3a12d	[146593, 146598)	[203310, 203320)	T3_GP2	BE_2019_003_T_ELAN
299fa819-e657-4f87-a2e4-2da54c6b9c35	[146598, 146607)	[203336, 203354)	T3_GP2	BE_2019_003_T_ELAN
fa9b7a8b-ef29-43c8-9d19-9fe27ac40520	[146607, 146609)	[203478, 203486)	T3_GP2	BE_2019_003_T_ELAN
d030d11d-f58e-4e47-9b80-c04dec3802f6	[146609, 146611)	[203631, 203639)	T3_GP2	BE_2019_003_T_ELAN
002f5476-d5b4-4cbb-9060-1515dd17ac71	[146611, 146620)	[203658, 203682)	T3_GP2	BE_2019_003_T_ELAN
516a6e6d-5d91-4885-842f-900a2dcad1dc	[146620, 146704)	[203739, 203840)	T3_GP2	BE_2019_003_T_ELAN
fca9958b-2c73-4f27-b88f-9cf57b4ef45e	[146704, 146716)	[203845, 203865)	T3_GP2	BE_2019_003_T_ELAN
4cf34cc4-a843-4199-8218-233ac8297a76	[146716, 146737)	[203866, 203877)	T3_GP2	BE_2019_003_T_ELAN
db37368d-7df5-40a9-9a62-8852905d1ccc	[146737, 146761)	[203910, 203920)	T3_GP2	BE_2019_003_T_ELAN
ac1b0a98-81aa-43c9-9878-d1083c132bda	[146761, 146799)	[203920, 203968)	T3_GP2	BE_2019_003_T_ELAN
7c717683-ec70-4844-9b26-d24f68d20c01	[146799, 146808)	[203972, 203994)	T3_GP2	BE_2019_003_T_ELAN
45ae1240-48d8-4652-b9d4-0b668d7b979e	[146808, 146849)	[203996, 204069)	T3_GP2	BE_2019_003_T_ELAN
b1107094-b790-4de0-8db2-33ed7df7644a	[146849, 146857)	[204149, 204165)	T3_GP2	BE_2019_003_T_ELAN
d9d8b6e7-427b-4cce-89ee-5644baa1d866	[146857, 146887)	[204176, 204216)	T3_GP2	BE_2019_003_T_ELAN
3dd2ae87-8760-42ff-9b19-4cb17284c02b	[146887, 146929)	[204220, 204258)	T3_GP2	BE_2019_003_T_ELAN
8a61cbc8-f3e3-4afa-8ef4-78e0f26491b4	[146929, 146956)	[204259, 204282)	T3_GP2	BE_2019_003_T_ELAN
e6009cc1-208a-40c0-9959-914e44d90d47	[146956, 146995)	[204284, 204345)	T3_GP2	BE_2019_003_T_ELAN
1a719f13-c74b-4eef-82d9-c2d6904560d6	[146995, 146997)	[204478, 204488)	T3_GP2	BE_2019_003_T_ELAN
d4c0f1f8-423f-4711-a201-cb21c788efcd	[146997, 147036)	[204489, 204542)	T3_GP2	BE_2019_003_T_ELAN
00f9867c-d645-41f7-a497-b946410d938a	[147036, 147045)	[204557, 204581)	T3_GP2	BE_2019_003_T_ELAN
a89133f2-ad3d-4939-9a02-4476ef529891	[147045, 147072)	[204668, 204704)	T3_GP2	BE_2019_003_T_ELAN
041ac8fa-7bb2-4d11-be7c-b7aa35ad48e2	[147072, 147128)	[204775, 204836)	T3_GP2	BE_2019_003_T_ELAN
873a977b-3e42-41f1-b58d-a1e3c1bd172f	[147128, 147208)	[204848, 204933)	T3_GP2	BE_2019_003_T_ELAN
d2ccc489-4b74-4085-a41c-fbf9dc868da3	[147208, 147210)	[205077, 205084)	T3_GP2	BE_2019_003_T_ELAN
3bb928e1-c624-4ec2-99df-cf34dbc2bb87	[147210, 147229)	[205108, 205122)	T3_GP2	BE_2019_003_T_ELAN
6f9bfcbe-552d-4e8a-8179-22cfbbd72b9a	[147229, 147235)	[205146, 205155)	T3_GP2	BE_2019_003_T_ELAN
10cc6229-b10a-4b2f-83ea-9b9feeaff8e5	[147235, 147246)	[205163, 205180)	T3_GP2	BE_2019_003_T_ELAN
4c3dd2da-60e3-4cad-871f-69fb3e232e8e	[147246, 147276)	[205227, 205257)	T3_GP2	BE_2019_003_T_ELAN
72828a2a-c701-439b-8c30-96cd018b224e	[147276, 147306)	[205257, 205282)	T3_GP2	BE_2019_003_T_ELAN
6b8ed869-0b93-4b9c-a499-dbe81dcc5e38	[147306, 147308)	[205322, 205330)	T3_GP2	BE_2019_003_T_ELAN
7a467df9-202a-4108-a3d8-288e1b372699	[147308, 147359)	[205348, 205410)	T3_GP2	BE_2019_003_T_ELAN
1ca799d7-7c46-4325-9867-5bdcfc89e804	[147359, 147388)	[205500, 205559)	T3_GP2	BE_2019_003_T_ELAN
61fb1a5a-12c6-4d64-a4e8-b55f4ed54cec	[147388, 147478)	[205601, 205688)	T3_GP2	BE_2019_003_T_ELAN
d4c3e38a-e7f7-41c8-8919-3e1fbaac0031	[147478, 147487)	[205703, 205720)	T3_GP2	BE_2019_003_T_ELAN
a68eb1a5-1819-4246-b4b7-73037db097f0	[147487, 147495)	[205861, 205876)	T3_GP2	BE_2019_003_T_ELAN
e2c13215-9fbb-4587-a518-df496937e510	[147495, 147530)	[205952, 206004)	T3_GP2	BE_2019_003_T_ELAN
5144c4e9-ebcb-4780-b4cb-14d86684c5e4	[147530, 147532)	[206117, 206126)	T3_GP2	BE_2019_003_T_ELAN
aee89182-c4eb-43f1-bc95-22d427308cf0	[147532, 147537)	[206237, 206246)	T3_GP2	BE_2019_003_T_ELAN
3cb4c4bd-4f50-46e5-a92b-f8b18d149a21	[147537, 147552)	[206403, 206415)	T3_GP2	BE_2019_003_T_ELAN
3ea4be8d-e316-4409-a021-cc4eb1fe152f	[147552, 147558)	[206460, 206474)	T3_GP2	BE_2019_003_T_ELAN
7c972666-64cd-406b-83e6-9518d9f671e4	[147558, 147560)	[206511, 206520)	T3_GP2	BE_2019_003_T_ELAN
90b4ffdf-54d4-4b86-968a-e608f82e000c	[147560, 147564)	[206589, 206610)	T3_GP2	BE_2019_003_T_ELAN
e287449a-0207-4871-85a8-7b62016b7bb4	[147564, 147667)	[206624, 206736)	T3_GP2	BE_2019_003_T_ELAN
e2373ab4-487b-49fd-b3bf-00f05b991b4a	[147667, 147670)	[206752, 206764)	T3_GP2	BE_2019_003_T_ELAN
790a3449-b362-4616-aa3c-9999ed55f1c0	[147670, 147758)	[206778, 206862)	T3_GP2	BE_2019_003_T_ELAN
d2061d49-33af-43df-808b-4853cccd842e	[147758, 147797)	[206863, 206919)	T3_GP2	BE_2019_003_T_ELAN
517c81ed-1aaf-4cc2-b604-a24b8b976058	[147797, 147863)	[206920, 206993)	T3_GP2	BE_2019_003_T_ELAN
844cafc8-a155-4cb6-9c0e-969b179f5ef1	[147863, 147867)	[207025, 207036)	T3_GP2	BE_2019_003_T_ELAN
3d6d61e9-cf98-4f9a-83e5-e0cda2cd0517	[147867, 147884)	[207100, 207127)	T3_GP2	BE_2019_003_T_ELAN
b301e2aa-5c19-422d-b2b6-6ded1b070dde	[147884, 147886)	[207285, 207286)	T3_GP2	BE_2019_003_T_ELAN
18db1425-9328-4df7-8b03-94bb249f541e	[147886, 147954)	[207354, 207436)	T3_GP2	BE_2019_003_T_ELAN
ef2883cb-9cd3-466e-b39e-f406163112e3	[147954, 147958)	[207492, 207501)	T3_GP2	BE_2019_003_T_ELAN
1cedb882-d7b4-4285-b20c-6844caaf709a	[147958, 147962)	[207551, 207559)	T3_GP2	BE_2019_003_T_ELAN
aeab1ead-c692-4670-9806-24c731472cc4	[147962, 148050)	[207569, 207671)	T3_GP2	BE_2019_003_T_ELAN
7894fd12-86cb-4e5b-9980-2bdffd15d6a3	[148050, 148074)	[207678, 207714)	T3_GP2	BE_2019_003_T_ELAN
e59470ca-a13e-4d7e-a74f-33d3af1926e2	[148074, 148109)	[207717, 207770)	T3_GP2	BE_2019_003_T_ELAN
984a0c49-fcf8-4148-81db-07c130f74144	[148109, 148166)	[207778, 207843)	T3_GP2	BE_2019_003_T_ELAN
36922c74-4cd8-4fe2-8095-1b8b0426ccea	[148166, 148243)	[207848, 207940)	T3_GP2	BE_2019_003_T_ELAN
a4b4b4b0-d37d-42ff-8aa8-dddc7efb43a6	[148243, 148269)	[207943, 207987)	T3_GP2	BE_2019_003_T_ELAN
c4a31995-e99d-4a53-aee1-4d2e5b818955	[148269, 148286)	[207998, 208034)	T3_GP2	BE_2019_003_T_ELAN
628acf4f-a13f-4b59-a8d4-3af8a43fe6c4	[148286, 148311)	[208035, 208074)	T3_GP2	BE_2019_003_T_ELAN
ce8df3a7-0672-426b-9a6a-0fdb7e89a313	[148311, 148320)	[208082, 208092)	T3_GP2	BE_2019_003_T_ELAN
474f1ab1-b86e-4c43-b64d-b755918c42ec	[148320, 148363)	[208112, 208174)	T3_GP2	BE_2019_003_T_ELAN
98997347-c561-4fb8-9990-3e684f0848c3	[148363, 148369)	[208190, 208220)	T3_GP2	BE_2019_003_T_ELAN
e8f61283-5c17-4d0e-9106-2a9b6021b1d5	[148369, 148453)	[208224, 208330)	T3_GP2	BE_2019_003_T_ELAN
08ddac24-8604-41b5-a7a3-757604b20415	[148453, 148476)	[208332, 208355)	T3_GP2	BE_2019_003_T_ELAN
739d4fbb-ebf3-4ea6-8487-f61340e850e4	[148476, 148522)	[208366, 208437)	T3_GP2	BE_2019_003_T_ELAN
69f380fb-a5e5-4d10-a870-f179ce110a61	[148522, 148548)	[208489, 208536)	T3_GP2	BE_2019_003_T_ELAN
fe983ee5-251b-400b-be2a-4ce26123d264	[148548, 148602)	[208552, 208646)	T3_GP2	BE_2019_003_T_ELAN
9c0fdc15-9824-4efb-8b8c-97b51c8221ba	[148602, 148616)	[208661, 208689)	T3_GP2	BE_2019_003_T_ELAN
a6c70850-33b0-4af4-8523-030b609b3c40	[148616, 148749)	[208707, 208862)	T3_GP2	BE_2019_003_T_ELAN
99bac15a-6a07-4c4e-8b34-d55050a9047f	[148749, 148758)	[208870, 208883)	T3_GP2	BE_2019_003_T_ELAN
2952deff-7473-44e4-8fa8-a31283f18948	[148758, 148785)	[208943, 208994)	T3_GP2	BE_2019_003_T_ELAN
8038ef70-e61f-4b28-a5c1-1fac602c31ce	[148785, 148787)	[209050, 209056)	T3_GP2	BE_2019_003_T_ELAN
46e9557b-1463-481a-a722-4a6caae943e7	[148787, 148811)	[209171, 209197)	T3_GP2	BE_2019_003_T_ELAN
bf11caca-9e1d-4460-b182-97e9836ef73c	[148811, 148856)	[209206, 209263)	T3_GP2	BE_2019_003_T_ELAN
7c1b95a2-c242-478a-9f7d-011761390589	[148856, 148858)	[209369, 209374)	T3_GP2	BE_2019_003_T_ELAN
5d0ef426-6d47-486d-bc65-d7e1facb02bd	[148858, 148944)	[209790, 209866)	T3_GP2	BE_2019_003_T_ELAN
1cc19138-3605-40a0-9ac1-ce69fadef10d	[148944, 148946)	[210124, 210134)	T3_GP2	BE_2019_003_T_ELAN
e1695e14-3c34-485d-a70f-bc60b7744b99	[148946, 148955)	[210152, 210179)	T3_GP2	BE_2019_003_T_ELAN
3c78aebd-b659-406a-a1cf-570a98006e64	[148955, 148993)	[210180, 210230)	T3_GP2	BE_2019_003_T_ELAN
eafad33a-b8d5-4b28-9b07-c8b904e79b1f	[148993, 148999)	[210269, 210281)	T3_GP2	BE_2019_003_T_ELAN
b9a84492-e365-4a4a-8455-6d577e69ea74	[148999, 149074)	[210286, 210362)	T3_GP2	BE_2019_003_T_ELAN
18b2f006-ad0d-4810-9abe-89cb38f07595	[149074, 149082)	[210367, 210380)	T3_GP2	BE_2019_003_T_ELAN
2b577d26-8e0c-4c2f-b7b5-d4045a0b9aed	[149082, 149122)	[210385, 210437)	T3_GP2	BE_2019_003_T_ELAN
9534b528-714b-4e18-ab62-36ca77c82e12	[149122, 149147)	[210458, 210480)	T3_GP2	BE_2019_003_T_ELAN
e9b73c54-b91f-4aa0-a52d-1d0a2235f5b7	[149147, 149150)	[210488, 210499)	T3_GP2	BE_2019_003_T_ELAN
66b56fb7-4890-40bc-925c-c1d4cacc701a	[149150, 149170)	[210640, 210658)	T3_GP2	BE_2019_003_T_ELAN
dbc2efbe-99f1-40b6-89d7-2ab83e095c88	[149170, 149182)	[210676, 210698)	T3_GP2	BE_2019_003_T_ELAN
4650bb81-e762-4d11-ae0f-6ff101a2b583	[149182, 149195)	[210879, 210901)	T3_GP2	BE_2019_003_T_ELAN
aa0449c3-72f6-4495-b18e-f310e11788e9	[149195, 149215)	[210915, 210964)	T3_GP2	BE_2019_003_T_ELAN
0f4194b4-3d83-4691-8751-867653037300	[149215, 149234)	[210994, 211034)	T3_GP2	BE_2019_003_T_ELAN
56625cc0-9103-4e23-8e34-39fa7e294f53	[149234, 149297)	[211040, 211133)	T3_GP2	BE_2019_003_T_ELAN
c5d74895-6a3b-42be-9398-c35dcb857ff5	[149297, 149328)	[211143, 211196)	T3_GP2	BE_2019_003_T_ELAN
51111a29-dd51-4ec6-a478-8c8bf6599e1d	[149328, 149345)	[211198, 211227)	T3_GP2	BE_2019_003_T_ELAN
76782823-7532-4798-b8c5-c3c2477d6979	[149345, 149352)	[211279, 211292)	T3_GP2	BE_2019_003_T_ELAN
4300539a-f9f0-401d-80cf-d205e65834ef	[149352, 149355)	[211318, 211325)	T3_GP2	BE_2019_003_T_ELAN
cad9287f-cf80-4eb9-8cb5-ddbe6122dff6	[149355, 149375)	[211360, 211397)	T3_GP2	BE_2019_003_T_ELAN
1d5eca57-d8e2-47aa-8174-57ffa3989610	[149375, 149389)	[211398, 211420)	T3_GP2	BE_2019_003_T_ELAN
25961fd0-6937-4a30-bb2c-8a6f5ab4e533	[149389, 149418)	[211448, 211487)	T3_GP2	BE_2019_003_T_ELAN
5e8d2120-7910-41ca-816c-076d45b4f6cb	[149418, 149456)	[211487, 211527)	T3_GP2	BE_2019_003_T_ELAN
703ea172-306a-4a4f-9323-ec99a41a487e	[149456, 149486)	[211528, 211567)	T3_GP2	BE_2019_003_T_ELAN
7beabadc-1884-4064-a164-6284131d01a1	[149486, 149489)	[211607, 211616)	T3_GP2	BE_2019_003_T_ELAN
74bf161f-516d-40d5-8335-1a05434dd501	[149489, 149496)	[211633, 211646)	T3_GP2	BE_2019_003_T_ELAN
21e0da04-fa86-4c68-a68d-09b012cd9cc8	[149496, 149521)	[211699, 211726)	T3_GP2	BE_2019_003_T_ELAN
989a7005-4a16-4bb0-8c99-a453fc2061f1	[149521, 149533)	[211816, 211831)	T3_GP2	BE_2019_003_T_ELAN
eac917a9-791f-40d5-8abc-38e6f5e224f1	[149533, 149534)	[211843, 211854)	T3_GP2	BE_2019_003_T_ELAN
af24568c-b0f4-4d42-b0c8-5470f0833eed	[149534, 149558)	[211868, 211910)	T3_GP2	BE_2019_003_T_ELAN
30650c8c-afed-4c39-9d83-7571a4d9b16f	[149558, 149573)	[211938, 211972)	T3_GP2	BE_2019_003_T_ELAN
9c05bd08-fcb3-4245-aa1e-64cc6a7020c6	[149573, 149594)	[211999, 212040)	T3_GP2	BE_2019_003_T_ELAN
a7b5d648-6abf-4c4f-a1cb-2bf10e384ef2	[149594, 149610)	[212048, 212065)	T3_GP2	BE_2019_003_T_ELAN
b5061d54-af3c-433e-86d8-7d6e3b642851	[149610, 149634)	[212108, 212142)	T3_GP2	BE_2019_003_T_ELAN
4ae296d6-11af-43ec-94a7-fc2b31fc8817	[149634, 149682)	[212146, 212197)	T3_GP2	BE_2019_003_T_ELAN
3248a90e-86f2-4f60-979a-070f5eaa790f	[149682, 149700)	[212197, 212221)	T3_GP2	BE_2019_003_T_ELAN
9f474fe0-55a4-4383-b5ca-d6b21870d762	[149700, 149715)	[212222, 212237)	T3_GP2	BE_2019_003_T_ELAN
9bebda2a-1997-43e5-897c-336b5d3f6b3e	[149715, 149746)	[212238, 212282)	T3_GP2	BE_2019_003_T_ELAN
8f92ef2a-8425-41df-8d4f-9b1f51d9d28d	[149746, 149751)	[212287, 212298)	T3_GP2	BE_2019_003_T_ELAN
8a8e5111-7c4c-4789-bd92-375ec722e05d	[149751, 149784)	[212299, 212376)	T3_GP2	BE_2019_003_T_ELAN
0073adf3-1d03-4221-89e4-6f10800605fd	[149784, 149819)	[212411, 212446)	T3_GP2	BE_2019_003_T_ELAN
3439998a-8428-48f9-899c-7f36ceded42b	[149819, 149822)	[212452, 212461)	T3_GP2	BE_2019_003_T_ELAN
0e0294b7-0049-47ef-86a7-2939ae89dab9	[149822, 149899)	[212483, 212550)	T3_GP2	BE_2019_003_T_ELAN
efb97779-8cad-4316-886d-114476b4887f	[149899, 149919)	[212553, 212588)	T3_GP2	BE_2019_003_T_ELAN
554c0cf1-9a54-4077-9dc9-828b718d3891	[149919, 149973)	[212664, 212717)	T3_GP2	BE_2019_003_T_ELAN
93e465f9-1868-456e-9b4d-7d42dbecfa3f	[149973, 150002)	[212761, 212793)	T3_GP2	BE_2019_003_T_ELAN
e252e52d-00cc-45ee-bb56-58f8a21de123	[150002, 150012)	[212795, 212814)	T3_GP2	BE_2019_003_T_ELAN
d8254fa7-a64d-4c17-97a1-f8dcb4cf1542	[150012, 150025)	[212820, 212839)	T3_GP2	BE_2019_003_T_ELAN
63826b4a-09da-439a-901b-b41476eb8e7b	[150025, 150035)	[212883, 212898)	T3_GP2	BE_2019_003_T_ELAN
8e1174f1-eed1-487c-923d-d5f3f34a6fad	[150035, 150063)	[212986, 213027)	T3_GP2	BE_2019_003_T_ELAN
55d6955c-76b8-44c6-8628-f6ab1adb8fa3	[150063, 150069)	[213089, 213113)	T3_GP2	BE_2019_003_T_ELAN
9ad79c5a-aac3-42ed-bdd3-ac8aec471b7d	[150069, 150071)	[213235, 213245)	T3_GP2	BE_2019_003_T_ELAN
5fedaecc-6057-427f-9c57-10a53ef93608	[150071, 150087)	[213285, 213301)	T3_GP2	BE_2019_003_T_ELAN
1aa89cbc-abbf-4e26-9ff7-38239c0bfd35	[150087, 150089)	[213309, 213314)	T3_GP2	BE_2019_003_T_ELAN
8ed4d6df-0ad0-4736-9fc0-843d767bbb13	[150089, 150110)	[213347, 213372)	T3_GP2	BE_2019_003_T_ELAN
272c44ec-1695-44cf-82d5-2909868116b4	[150110, 150126)	[213395, 213417)	T3_GP2	BE_2019_003_T_ELAN
0ce25fee-5011-4827-be9a-5e78f1199c59	[150126, 150132)	[213456, 213469)	T3_GP2	BE_2019_003_T_ELAN
297492fa-f12d-4203-969c-6abd6c8ca872	[150132, 150164)	[213478, 213505)	T3_GP2	BE_2019_003_T_ELAN
e87e9df7-688f-4532-b638-378bcb130006	[150164, 150177)	[213561, 213585)	T3_GP2	BE_2019_003_T_ELAN
9518bd93-1503-4a89-8a01-03c9937302a2	[150177, 150219)	[213616, 213674)	T3_GP2	BE_2019_003_T_ELAN
9325c2c7-08af-4292-97ca-6556e848fde5	[150219, 150226)	[213713, 213727)	T3_GP2	BE_2019_003_T_ELAN
18b1ebc8-4a15-4c76-9371-da3c3e229ce5	[150226, 150237)	[213762, 213788)	T3_GP2	BE_2019_003_T_ELAN
7732acc2-3589-4623-859c-16601c55c6e4	[150237, 150243)	[213797, 213818)	T3_GP2	BE_2019_003_T_ELAN
88b8856c-18b9-41f0-80b4-c1e9d454e82f	[150243, 150264)	[213882, 213907)	T3_GP2	BE_2019_003_T_ELAN
1252a9ec-3bc2-4e33-8c1f-ac1d1aa4aa38	[150264, 150274)	[214050, 214067)	T3_GP2	BE_2019_003_T_ELAN
51258b21-39a9-40ac-be90-3f725c675a50	[150274, 150304)	[214079, 214114)	T3_GP2	BE_2019_003_T_ELAN
f9c6c875-9d75-4605-a91f-d93609daa695	[150304, 150311)	[214291, 214308)	T3_GP2	BE_2019_003_T_ELAN
ef72fd6c-5450-4f47-bccc-22b885da5c8a	[150311, 150314)	[214366, 214373)	T3_GP2	BE_2019_003_T_ELAN
b3b4b368-1c4b-41e0-b72b-5ba32a12be31	[150314, 150352)	[214404, 214445)	T3_GP2	BE_2019_003_T_ELAN
ff92503a-2a79-44d3-b861-0d3504f166aa	[150352, 150393)	[214486, 214535)	T3_GP2	BE_2019_003_T_ELAN
3e387de8-a358-402b-a7d9-69d97911dfaa	[150393, 150422)	[214536, 214578)	T3_GP2	BE_2019_003_T_ELAN
aad3bc3d-a0f4-4d12-b846-6d84d6234fe2	[150422, 150443)	[214679, 214705)	T3_GP2	BE_2019_003_T_ELAN
97f6ff72-5431-409c-94e1-18cab513f53a	[150443, 150478)	[214738, 214770)	T3_GP2	BE_2019_003_T_ELAN
4f4a6fcd-764b-4759-8150-4c4c1d578433	[150478, 150496)	[214881, 214900)	T3_GP2	BE_2019_003_T_ELAN
887226b1-6823-45ac-89cf-eb0e41b017cd	[150496, 150497)	[214939, 214944)	T3_GP2	BE_2019_003_T_ELAN
26ae7902-6da8-4512-808f-6d8bf6f6f24b	[150497, 150499)	[214957, 214973)	T3_GP2	BE_2019_003_T_ELAN
e2e11791-fd6d-4bb2-87bd-3a16c74d26ca	[150499, 150590)	[214974, 215064)	T3_GP2	BE_2019_003_T_ELAN
f1250f6e-e278-4061-afe7-5a296869d2b5	[150590, 150604)	[215084, 215098)	T3_GP2	BE_2019_003_T_ELAN
67d96eca-cf87-4eb1-9c27-9ea368ea9109	[150604, 150627)	[215171, 215201)	T3_GP2	BE_2019_003_T_ELAN
35b19541-4188-4d5a-a574-f8a89bf2b7cb	[150627, 150629)	[215215, 215222)	T3_GP2	BE_2019_003_T_ELAN
b4add9e1-23c5-486f-8fe9-6ec92f4e7920	[150629, 150635)	[215357, 215380)	T3_GP2	BE_2019_003_T_ELAN
a5353991-0176-4e50-bf05-0a8793921ad8	[150635, 150649)	[215399, 215436)	T3_GP2	BE_2019_003_T_ELAN
30df74c0-937e-4d7b-89b8-4805a7f87fbb	[150649, 150675)	[215444, 215464)	T3_GP2	BE_2019_003_T_ELAN
7f67bd4e-3682-4906-a739-a7558ef1dd5c	[150675, 150678)	[215476, 215489)	T3_GP2	BE_2019_003_T_ELAN
e4f88806-95c9-406a-96be-82963ae762da	[150678, 150687)	[215495, 215513)	T3_GP2	BE_2019_003_T_ELAN
6633720c-3ff6-4fd6-96a6-0b4055ce09e4	[150687, 150691)	[215612, 215630)	T3_GP2	BE_2019_003_T_ELAN
706f8b7b-055e-4d25-a548-b0a39fb16799	[150691, 150716)	[215660, 215690)	T3_GP2	BE_2019_003_T_ELAN
a6baf842-cd37-458d-9d34-68f7c2c4cb71	[150716, 150764)	[215692, 215772)	T3_GP2	BE_2019_003_T_ELAN
