sentence_id,char_range,frame_range,speaker_id,original_id
9f3aa585-d2c7-4eb8-b9cc-bcd9b315f1b8,"[593003,593009)","[913380,913392)",87,12010
9572914f-67de-4864-a8b3-109873de512a,"[593009,593018)","[913799,913813)",87,480
b627f30e-187c-4558-aa80-cf81803dd602,"[593018,593022)","[913981,913985)",87,7
918e818b-69e1-434d-8a86-bb79a9523bb4,"[593022,593029)","[914053,914068)",87,464
90b4dd4e-f7a4-401b-912e-c0aaaebe7a56,"[593029,593035)","[914728,914741)",87,12010
82ce7a7e-84d3-4716-938d-7b86a46438de,"[593035,593042)","[915940,915954)",87,464
10fcd805-dd08-49c9-aee1-8bb9a2fd1952,"[593042,593046)","[915977,916003)",87,604
1c2c72ca-dcf4-4cc3-9204-71dab041b710,"[593046,593052)","[916140,916150)",87,12010
ecbbd071-8b83-47ca-95fd-8f5f9f4a60d1,"[593052,593055)","[916566,916576)",87,70
753f9139-dd28-4c84-8b33-7de30fd7a159,"[593055,593062)","[916814,916835)",87,464
b93bb727-55f1-4b13-b870-ab196f37365d,"[593062,593068)","[917038,917044)",87,12010
9fb15be0-4dbd-496d-8637-9f4b8fa18611,"[593068,593072)","[917470,917490)",87,7
1e034cce-eb90-41d4-90c7-3448e0f62c36,"[593072,593076)","[918041,918049)",87,604
2a438a4e-584b-49c6-b0a7-21fb638b0625,"[593076,593080)","[919219,919229)",87,7
0702cb89-abf8-4082-93d2-7d4fff7c95b6,"[593080,593087)","[919625,919650)",87,464
035a72b4-2e6f-4cd0-8bae-b6b18524401a,"[593087,593094)","[920915,920922)",87,464
91d0beac-38df-464e-a3ce-63b832a19b1b,"[593094,593101)","[920943,920987)",87,464
d744ab50-6a58-4feb-82a8-3a1d03a36d3c,"[593101,593108)","[921915,921936)",87,464
3ce2393d-26bd-4114-9ab6-51be7f21ee1d,"[593108,593112)","[922718,922726)",87,764
54051e50-e015-4975-b25a-bf447a4b4fb3,"[593112,593115)","[924332,924344)",87,289
7b9ebe94-47af-4dba-af14-da8ccfd082c9,"[593115,593122)","[924496,924509)",87,464
077b9c67-8caf-4284-8c5e-cc3bbabaf7c3,"[593122,593129)","[924542,924590)",87,464
afa1acf5-e7b1-4282-998d-bbf4d3babf48,"[593129,593136)","[929329,929351)",87,464
ce210032-85c8-4d57-9f45-56a27e0ca0a1,"[593136,593140)","[930394,930401)",87,604
cfc48f19-e60a-403c-8d58-ed9900900299,"[593140,593144)","[930483,930487)",87,604
019aaf19-2469-4381-8ae2-3b7e267ed27c,"[593144,593148)","[930609,930619)",87,604
2f1188ab-ea5d-4725-9f64-a5e3b70169be,"[593148,593152)","[930720,930727)",87,604
75dd4685-e31f-4c39-99b3-3f0875ebff56,"[593152,593156)","[931196,931200)",87,604
2f585807-1895-4902-b207-d89397fadacb,"[593156,593163)","[931265,931284)",87,464
6d798304-0600-4239-8882-7047fd2a1389,"[593163,593166)","[931336,931352)",87,6278
8e97759b-49fc-4df1-a776-04bcd09030df,"[593166,593173)","[931821,931837)",87,464
7c9ff2d1-adc5-4176-b28a-981c34a47941,"[593173,593176)","[932978,933007)",87,6278
9d89e1b8-8094-42e1-94d4-4b0773a139f4,"[593176,593182)","[933319,933326)",87,12010
00366bac-f299-45f5-858e-26a7107e72ae,"[593182,593186)","[935485,935499)",87,604
836599bc-5f68-441f-8031-c7ffb490da27,"[593186,593189)","[937765,937773)",87,70
5677470f-0179-4fa4-bf91-a513c3214257,"[593189,593192)","[939433,939450)",87,70
e033aac5-c9c7-4fd6-a354-ea742f60f90a,"[593192,593198)","[939593,939615)",87,12010
d2a0abc7-9b6d-44ab-b1e7-92beac82c6e5,"[593198,593205)","[939615,939633)",87,464
17984cde-3f49-446d-9a25-f347aa11bcb1,"[593205,593208)","[940650,940663)",87,550
4f478f7d-1d7c-4107-a6de-103b1b433d64,"[593208,593212)","[940901,940909)",87,604
ea9c0cd1-9262-4a48-bf07-b4550954d2ca,"[593212,593224)","[941583,941622)",87,12607
4160ff0c-5c64-4c22-80b9-ab806036744a,"[593224,593227)","[942081,942096)",87,70
dac77539-c983-4975-bf4b-e84f006680cf,"[593227,593231)","[942437,942446)",87,7
81590636-ba80-4a24-8d15-3155b81c15a8,"[593231,593234)","[943091,943108)",87,70
07a369c4-552b-4d81-9793-6102a6ca4ea2,"[593234,593238)","[943163,943176)",87,7
e60318a3-3441-416e-a590-fd822f28d52f,"[593238,593242)","[943983,943992)",87,7
1b170b98-7958-4041-9a83-640ae5a052e6,"[593242,593245)","[944072,944080)",87,70
3ebc40a4-91ed-4ae2-9bcd-e1950f7d8200,"[593245,593248)","[944140,944148)",87,70
2bb8afe7-eed5-4eab-89cc-0f289ac36152,"[593248,593251)","[944195,944216)",87,70
21322dbb-8bca-439f-8106-9cb380d13a12,"[593251,593255)","[944350,944362)",87,604
08de58f0-a894-44b1-81ff-d5c57bdb1766,"[593255,593259)","[944418,944427)",87,604
f1dafa42-7d6d-4d2d-b265-cbf4598b5ab8,"[593259,593262)","[944841,944853)",87,70
7aa6e717-d8a9-4f6d-b9aa-722f537d0623,"[593262,593266)","[945161,945169)",87,604
b015310f-c7f0-4175-9c67-7fea30f37000,"[593266,593269)","[945233,945243)",87,70
0f174548-54be-4912-b2f6-5a2d5606a18a,"[593269,593272)","[946549,946559)",87,70
e8f03627-a62f-437f-bd80-3680b55ce5f4,"[593272,593276)","[946966,946978)",87,7
487fa3e0-6c2d-4981-b59b-e2a28b109a01,"[593276,593279)","[947864,947879)",87,70
fe3fca92-1ffd-45e0-871c-3bd29aa28ad0,"[593279,593286)","[947916,947949)",87,464
cc2cc15d-6729-4d80-ba9f-9c2c3658b25b,"[593286,593289)","[947960,947970)",87,70
b8002792-f98e-4906-bc68-8f0e5635651f,"[593289,593296)","[948989,949008)",87,464
d26fbd20-f988-4325-a85f-02440c214343,"[593296,593302)","[949149,949158)",87,11656
dc9f5552-e91d-4045-9844-d1bb85bda000,"[593302,593309)","[949385,949400)",87,464
d2fa1408-2aeb-46ab-913c-027dfb196377,"[593309,593316)","[949485,949510)",87,464
20bbdad1-7233-437d-98e3-f939ca3e62c0,"[593316,593322)","[949583,949593)",87,11656
00f55883-cae9-4f41-ba11-a692ece3a3d4,"[593322,593325)","[950810,950825)",87,70
05b830ad-ac23-4b20-a34d-49324c83517c,"[593325,593332)","[951471,951495)",87,464
3cb19cbb-c44f-4334-9286-a1ae721c2545,"[593332,593339)","[951662,951674)",87,464
83ed9f36-cd99-43bc-a93b-41c38a636678,"[593339,593346)","[951927,951933)",87,464
a83e5db9-044e-480e-86d8-b4be9285ec21,"[593346,593350)","[952116,952129)",87,604
3c73d31e-abb4-4f23-af31-2f81582a52bb,"[593350,593354)","[952296,952305)",87,604
0756fe44-3910-4f56-b5f9-26bf2980bfdc,"[593354,593360)","[952360,952373)",87,12010
23bbda59-1f4d-434d-a166-0963abcc02e6,"[593360,593363)","[952392,952402)",87,70
c5661aac-adc6-4dd8-97f4-44ed11d5a1a3,"[593363,593370)","[952847,952864)",87,464
2edbea9d-7684-4744-9ebe-59ad615726c5,"[593370,593377)","[953393,953410)",87,464
75dbc482-b87b-481a-b4ab-59963d3e358e,"[593377,593384)","[953654,953670)",87,464
c761b3ba-9369-4fe5-b21f-78d47f96ea9a,"[593384,593391)","[954427,954443)",87,464
93549015-05f2-4d7c-8ccd-98194d9bdad9,"[593391,593395)","[954748,954763)",87,7
df022fdf-e3f6-4816-97ec-4d2588a6a6ff,"[593395,593398)","[955423,955437)",87,70
fef26e66-50d4-41db-a46f-e568e2144b17,"[593398,593404)","[955977,955989)",87,12010
be718617-3ca8-417b-973b-b1f0a094b26b,"[593404,593411)","[955991,956017)",87,12608
4042ff55-a57d-4c79-9ed3-b74f5a31440a,"[593411,593418)","[956255,956271)",87,464
b73a4b2f-bbca-4eff-9e35-b74f34ed9557,"[593418,593422)","[956847,956859)",87,7
338a1022-d8e0-4278-b40d-5557e085c35f,"[593422,593425)","[957064,957072)",87,12609
07c37346-182b-487c-9723-7d7278f46e42,"[593425,593432)","[957753,957763)",87,464
8c9a596b-f84b-4e3e-806e-893c701e1be8,"[593432,593439)","[959261,959277)",87,464
ed01a242-fb4e-42af-8eb7-c136686f5e7b,"[593439,593445)","[959280,959287)",87,12010
e6fd4e09-2b84-4d4d-9d43-a8ab9df74ceb,"[593445,593452)","[959782,959809)",87,464
c25fc58f-6434-4fda-90b1-d1c18e51d492,"[593452,593462)","[960749,960786)",87,12610
ebf1eb92-4ef7-4829-9cef-40a419789e76,"[593462,593466)","[961002,961008)",87,604
1d1a3b31-0146-4fe9-8d00-2c8d9047ad70,"[593466,593473)","[961128,961149)",87,464
991917f3-d819-4597-9c11-7afec5b66931,"[593473,593476)","[961481,961489)",87,70
5702ea8b-8cdb-4a82-af47-640b30a4d66a,"[593476,593483)","[961488,961500)",87,464
7add0937-64f3-4f58-8076-a940af8f5777,"[593483,593486)","[962152,962164)",87,70
f2144e45-f323-4bb1-a81d-996f50738789,"[593486,593490)","[962690,962709)",87,7
df70ccd7-d8ed-409c-ac5e-9a703b06f432,"[593490,593494)","[963712,963719)",87,604
9f45a849-ed5a-40f8-b56d-2fcd76e23292,"[593494,593498)","[964056,964069)",87,604
9cfa7582-3820-48a9-a65a-f0e20fd68a03,"[593498,593504)","[964384,964395)",87,12010
8a30f7d6-6175-4106-927f-bb5d772cd086,"[593504,593507)","[965209,965222)",87,70
cdecef44-d94c-42d0-afa8-4eeddbe6be8f,"[593507,593511)","[965288,965296)",87,604
5089b7ba-37dd-461d-aca1-87e007538714,"[593511,593515)","[965393,965398)",87,604
e1bffd19-e6f1-486d-9a4f-ee0114ca1dc5,"[593515,593519)","[965633,965638)",87,604
76e2ac03-325b-41bf-9fe3-66aa406d5c72,"[593519,593525)","[965882,965897)",87,12010
493145a1-e09b-4c6c-8412-8d57ad014e05,"[593525,593532)","[966326,966332)",87,464
41bbefa3-90d1-48ca-bfb6-427de1e11461,"[593532,593535)","[966359,966378)",87,70
5d624aab-8154-48b9-844a-7c8ef5ad8f23,"[593535,593542)","[966564,966575)",87,464
34aa6497-2bd9-4b95-9f10-7b62ae3e6cc5,"[593542,593545)","[966813,966825)",87,70
ccf54d8c-6294-4be7-a16b-2d656d14003c,"[593545,593552)","[966848,966868)",87,3429
ffa67661-b3c0-405d-be4b-6d6fe7c3341c,"[593552,593555)","[966898,966908)",87,70
695dd749-68e0-4005-b320-66cb81f74895,"[593555,593559)","[967487,967497)",87,604
e1bea78b-ff9b-44af-a6b5-fc0dc5525e1d,"[593559,593562)","[968112,968121)",87,70
21899cd3-4518-4a68-ade9-0d3ab0aa0f05,"[593562,593566)","[968788,968807)",87,764
d323ab3c-e6df-41c4-9599-fb748978f408,"[593566,593569)","[969292,969301)",87,70
da9541fd-a954-4da4-884e-f5d122361957,"[593569,593575)","[970096,970103)",87,12010
1ae95460-e6b1-4345-b6d2-4503e2942a8d,"[593575,593581)","[970213,970219)",87,12010
5866aba6-56a0-44bc-8213-994e2806d095,"[593581,593588)","[970387,970396)",87,464
b636fc67-429d-4810-a415-3219fa6b8018,"[593588,593592)","[971690,971698)",87,604
5113cb49-5b56-4a8d-a34f-e6bbf7c3ed72,"[593592,593596)","[971958,971973)",87,7
a8e84a6d-30b4-46da-88f9-fcfc44c03361,"[593596,593602)","[972236,972247)",87,12010
0eb6e188-5491-4ed7-99be-852ecdb03074,"[593602,593605)","[972389,972403)",87,6278
1c571776-f100-46de-8ab0-ec4ae9a5782f,"[593605,593608)","[973141,973147)",87,289
3a94cb3e-ad87-47c4-b339-f730ba45beef,"[593608,593614)","[973586,973594)",87,12010
6584828d-26aa-4d02-a127-e58f03c80da3,"[593614,593618)","[973655,973673)",87,604
539a6ea7-df6d-46d1-b38d-84f823276874,"[593618,593624)","[974157,974169)",87,12010
b35bfc05-a472-4a7b-998f-7735c01487b6,"[593624,593630)","[974318,974353)",87,12611
051aec2c-09d7-47d3-92f2-21eb8baba0d8,"[593630,593637)","[974403,974444)",87,464
8e7cc1aa-c747-4019-badc-f76e927c98eb,"[593637,593641)","[974443,974464)",87,604
4d7743af-c71e-4018-9d79-0aaabe1d08e3,"[593641,593647)","[974527,974536)",87,12010
fb51a8aa-05f2-4f1b-a171-419df3dfe1d4,"[593647,593651)","[974564,974575)",87,604
3d236312-9d5e-4a22-861b-3a57a7123dbb,"[593651,593658)","[974650,974671)",87,464
18258f22-f5ae-4ef2-9469-7fead996e03b,"[593658,593665)","[974951,974976)",87,464
0e89370f-2eb4-4bd7-9df7-460c4a570c98,"[593665,593672)","[975033,975046)",87,464
e994dfe5-e50c-49e1-9531-9d93c1dd008c,"[593672,593678)","[975460,975467)",87,12010
1c094984-d29b-4442-86dd-3232ca9b2668,"[593678,593684)","[975478,975490)",87,12010
e0211f26-3a54-4f00-adf4-0451f3cb2bb9,"[593684,593691)","[975541,975557)",87,464
aa77ec59-e3fc-4bbd-85ac-de6a662ecdd8,"[593691,593698)","[975606,975633)",87,464
db1f6216-59e8-4c48-82af-8d174ecf2bca,"[593698,593708)","[975687,975711)",87,12022
6a11eda3-280a-483b-a1e3-6dab934fdb37,"[593708,593715)","[975744,975760)",87,464
c75b9504-c501-4282-abf0-c79b18038683,"[593715,593722)","[976502,976512)",87,464
6f9771f9-824a-4a24-8dda-1662afb83eed,"[593722,593724)","[976514,976540)",87,11432
50e23595-5801-4835-a7e5-8e14829186bb,"[593724,593727)","[976676,976687)",87,151
fa60bbef-cd99-40d1-96d8-71a8be0accfe,"[593727,593731)","[976767,976794)",87,689
dbe926b0-220c-44ac-85ae-a84b106db5f3,"[593731,593735)","[977153,977167)",87,7
d3d56cc1-826b-4b76-8db6-7fc9eab9f830,"[593735,593739)","[977207,977218)",87,689
01f43eb3-99d1-45d6-85bd-62beacd7f538,"[593739,593746)","[977264,977278)",87,464
f23627e9-8b61-48de-b7d8-63623011c0a8,"[593746,593750)","[977346,977359)",87,7
d814e5c7-ad00-46e8-bcfe-318ab76a7674,"[593750,593754)","[977497,977508)",87,7
26b2b764-e78a-4fe8-a998-bc8fa1e84922,"[593754,593758)","[977716,977731)",87,604
90ad913e-ab54-4416-a366-0e21b0751450,"[593758,593762)","[977790,977807)",87,7
fc03a191-86c8-49e3-9605-b1ae2f985c40,"[593762,593766)","[978084,978096)",87,7
1d57dfdb-ea0d-43b5-bb3f-907bf686f934,"[593766,593770)","[978395,978404)",87,7
a9981ebb-4de4-4e92-951a-9700d0abc7f9,"[593770,593774)","[978453,978468)",87,604
49aa714e-9000-46c6-96ed-f00ca92e63ff,"[593774,593778)","[978775,978781)",87,7
eab00949-e5c7-4ca3-979b-89332d0078d4,"[593778,593782)","[979212,979223)",87,7
a958e273-7d66-4834-9a51-0b2a494199fd,"[593782,593786)","[979347,979358)",87,7
195b4897-32d2-4ac6-89bf-af0342a1845c,"[593786,593793)","[979371,979382)",87,464
bf83fd9f-ea2d-4558-97f4-c83059a50ba1,"[593793,593797)","[979399,979408)",87,7
48f9e0e4-088d-4b15-b8ad-5a4092a8a137,"[593797,593804)","[979412,979444)",87,464
02ed41f2-a7b2-461e-9f00-15fc225efd55,"[593804,593811)","[979448,979458)",87,464
373d06e4-de27-42eb-b197-cc7249f110aa,"[593811,593815)","[979690,979703)",87,118
b86a1f5e-48e5-4a06-87ef-0101345c6506,"[593815,593819)","[979757,979766)",87,7
57b884ad-02d3-4dd4-9cdd-c126aa7f41ea,"[593819,593823)","[979871,979895)",87,12612
987896e9-a435-4d6b-a7c2-b0e61e230781,"[593823,593831)","[979908,979937)",87,12613
618848c6-b3ea-486c-b73d-92ca1a3144cd,"[593831,593835)","[980060,980073)",87,7
33c420cb-0f54-4c25-a03d-aac0ded2678b,"[593835,593843)","[980184,980215)",87,509
90682bf2-ad3a-40a0-8ec2-abad2e18885d,"[593843,593847)","[980824,980836)",87,7
b18397cf-062f-440c-87a3-70db8506e915,"[593847,593854)","[981152,981173)",87,464
617c1181-5d1f-4f49-8f5b-ce580705bed4,"[593854,593858)","[981424,981434)",87,689
617e5528-3457-4af0-ad72-cb318908bf60,"[593858,593862)","[981663,981677)",87,7
b770e4e3-ce4e-41eb-9ca5-0f70462f2a5b,"[593862,593866)","[981903,981916)",87,689
fe7561ff-c5d9-4fc4-ad6f-3f0b994beff9,"[593866,593872)","[981969,981992)",87,12010
3d87586f-1976-4ace-8e2b-f4d0bb79a2d5,"[593872,593879)","[982064,982080)",87,464
18c0d645-26a1-407b-9203-890f965cc147,"[593879,593886)","[982084,982103)",87,464
9eeaac00-cf85-428f-baa8-d17b7c0fc65f,"[593886,593890)","[982109,982117)",87,604
d3ce2532-4a45-4f57-aa77-b89ed9e3e38d,"[593890,593897)","[982292,982308)",87,464
b4b9bd7f-fd76-411a-93e5-691ffc0cdc48,"[593897,593904)","[982332,982372)",87,464
97aed200-8618-4488-9e74-e908a792dc28,"[593904,593911)","[982415,982452)",87,464
8be3450d-03ab-4807-a6a9-2cc1ed8bd088,"[593911,593921)","[982454,982461)",87,12614
6b262767-f96c-4e1e-b69a-89bc56b34bfd,"[593921,593928)","[982489,982518)",87,464
267ba2a8-1672-47dc-b325-c7a0e1df5571,"[593928,593934)","[982579,982592)",87,12010
0ed7eeb5-e2a0-48ed-8c18-d2157c318cc3,"[593934,593938)","[982658,982679)",87,118
2911413b-ea66-4e54-87ec-f6e9462aa601,"[593938,593942)","[984070,984087)",87,604
61ee5cf0-3bc6-4494-82a1-82144975fb64,"[593942,593946)","[984961,984980)",87,604
73a3ac8d-f9e8-411a-aa60-b4558f828f0f,"[593946,593953)","[987642,987657)",87,464
d2a51b37-bf84-4baa-b88e-8b0f72e25a38,"[593953,593957)","[988039,988048)",87,7
1ccc6bd3-016d-45e5-afe7-c791a336fb4a,"[593957,593961)","[988575,988587)",87,7
49374954-8000-48f0-a52b-269c6c082ec8,"[593961,593965)","[988608,988621)",87,604
d657f493-02da-461f-b67f-2956d9eb0fa5,"[593965,593969)","[988746,988755)",87,604
2d7419e3-ac8e-4c07-a04e-59a5fd1c84c8,"[593969,593973)","[988839,988850)",87,604
7bb47789-3779-4fe4-aa41-ef188fd04e99,"[593973,593977)","[988953,988964)",87,604
3def42af-07da-4496-b7aa-e5d640426971,"[593977,593981)","[989435,989446)",87,7
c09f97c0-36ea-4d91-91e0-069b2432c432,"[593981,593985)","[989493,989504)",87,604
59b1de34-196a-4102-9fdc-76a923aeca1d,"[593985,593992)","[989721,989739)",87,464
cba661ad-519d-4217-bcb4-2217174c9e49,"[593992,593996)","[990033,990049)",87,604
ea6997e7-cd0f-4bdb-b330-e9226bd2ed29,"[593996,594000)","[990823,990833)",87,604
35f739ab-3896-4d1c-a39e-ac7e4352789d,"[594000,594007)","[990958,990981)",87,464
01586782-171b-4a8a-8d6b-ac7075ec0d99,"[594007,594011)","[991012,991024)",87,604
6eb5b3f6-b8c0-484d-b8b7-4628fd45475d,"[594011,594015)","[991063,991078)",87,604
87eaaf4d-a92e-47d4-85ed-bcdce64b2b33,"[594015,594019)","[991219,991227)",87,604
e34806d3-0779-4266-a328-5808c74fc27b,"[594019,594025)","[991471,991480)",87,12010
c1d16447-330f-4397-9f07-a31471b3ca91,"[594025,594032)","[991735,991744)",87,464
ebd56058-e00d-40e2-b8ab-f6c28e5fe7f2,"[594032,594035)","[991970,991983)",87,289
bdafb32b-2e5b-459d-a602-2dfd16008e00,"[594035,594042)","[992293,992303)",87,464
e6a3966e-9aea-4239-9436-c7c1c16e4534,"[594042,594046)","[992381,992391)",87,604
c75f64e9-989c-41a8-86ea-b3bf67d39160,"[594046,594050)","[992681,992703)",87,604
9fd3d06e-7606-4c05-8a4d-088c60078dc5,"[594050,594053)","[993509,993521)",87,70
9346a916-8d3e-4c91-94dd-99f8d3feee0d,"[594053,594057)","[993610,993624)",87,604
40528e0a-a3ad-4c4c-b93f-a83db386fd26,"[594057,594061)","[993779,993786)",87,604
605cae0d-b65a-492d-99de-145f445b8fab,"[594061,594065)","[995384,995393)",87,7
20101204-616a-41ac-868e-cd9dec8d1890,"[594065,594069)","[995437,995444)",87,604
bffcff0c-3ae0-42a3-9bbc-e8311e3794a8,"[594069,594073)","[996147,996160)",87,604
7ba994d9-8a98-44a6-92c2-8de35f208c45,"[594073,594077)","[997277,997289)",87,7
41b4cd7c-61fa-4ac5-b1c5-c40c2eb5e544,"[594077,594084)","[998147,998171)",87,464
fa3cc43b-74f9-48f2-b497-cb44636c8496,"[594084,594088)","[998969,998977)",87,604
14fd3d53-1fc2-4e37-ad27-64abe1e2f86c,"[594088,594092)","[999190,999204)",87,604
9c23a0f4-e126-41f2-819c-6e0feac17052,"[594092,594096)","[999207,999219)",87,1421
7ef571b0-938c-4013-bccb-2b9483693e96,"[594096,594100)","[999291,999300)",87,604
e92d6263-a5bf-400c-ab6c-0e6d274c3fc6,"[594100,594104)","[999426,999438)",87,7
20a36c5e-d43a-4874-805a-ba79f20f931a,"[594104,594110)","[1000233,1000240)",87,12010
8f7f8657-1195-4963-894d-c8394932d714,"[594110,594113)","[1000419,1000436)",87,151
479666ae-6532-4c82-a164-36c6bbbf83e9,"[594113,594146)","[901561,901639)",88,12615
a33db1f4-79ea-4bc2-89a2-ec3c3d5924d0,"[594146,594176)","[901663,901688)",88,12616
c1ef5f87-7cb9-4d71-9914-4bf56f1dfb63,"[594176,594193)","[902191,902199)",88,12617
92d45100-54e8-4e74-92e8-57d0f0c97e00,"[594193,594210)","[902208,902232)",88,12618
bb2cf239-cea7-4903-b029-8b2a6d545421,"[594210,594215)","[902269,902273)",88,141
3eda4c86-629a-453e-8b85-9d0c0a99a5b1,"[594215,594253)","[902305,902355)",88,12619
69e4da09-aba6-4fc1-bc6b-695cfcdfb261,"[594253,594286)","[902382,902419)",88,12620
2e0415c8-7855-4acc-910e-32bd963023a4,"[594286,594289)","[902531,902535)",88,70
036cb9ab-a7d9-4678-93e1-12324ea1e1db,"[594289,594292)","[902571,902573)",88,70
bae56140-dd87-4a43-a7d9-a2f25ac756dc,"[594292,594315)","[902718,902743)",88,12621
bc799e1d-a1be-4bd6-b427-364ca2d1fdfa,"[594315,594334)","[902744,902764)",88,12622
44c4e7c0-09f1-462e-8704-9fc5e4671187,"[594334,594358)","[902786,902820)",88,12623
444dadc8-f1e4-4168-b6c7-b74ceca4678f,"[594358,594378)","[902843,902871)",88,12624
77613834-1945-46c3-b4a1-7064a5ff9b4d,"[594378,594418)","[902872,902921)",88,12625
d3c6597b-b8c1-4404-ba03-4fc9f6c77899,"[594418,594424)","[902922,902937)",88,12626
68fd5b9a-5298-4ed0-80b4-9d640bd0a08d,"[594424,594429)","[902960,902971)",88,141
5599ea8a-2ff7-445e-b525-fb0d0a8d00de,"[594429,594432)","[903000,903008)",88,70
f6455b8b-5b50-4133-8b12-60cdc8ecd159,"[594432,594457)","[903018,903061)",88,12627
6b74542b-ad7f-499d-8bad-baece4340c7d,"[594457,594467)","[903076,903090)",88,12628
2c07c47e-1c7b-49ec-a604-5ff4e526b502,"[594467,594564)","[903116,903255)",88,12629
2546569f-3792-42df-a163-2f9b29e0fc3f,"[594564,594580)","[903285,903308)",88,12630
96864de5-c120-4fdf-a886-ca565ffd3c2d,"[594580,594610)","[903316,903357)",88,12631
82531670-a715-4b03-8bd9-40327c18eeac,"[594610,594645)","[903408,903471)",88,12632
2661063e-6363-4c23-8f99-279b024845c2,"[594645,594681)","[903473,903514)",88,12633
e1a30a22-51b9-4cf7-922b-d2e44fd6dcfe,"[594681,594735)","[903536,903613)",88,12634
afae1137-9017-47c2-a662-63d063b227d3,"[594735,594762)","[903637,903670)",88,12635
a9afbf04-352c-4760-86fd-6e4f20a41246,"[594762,594789)","[903696,903731)",88,12636
e4ca22de-4678-4790-89b4-3f84bb4582db,"[594789,594820)","[904114,904161)",88,12637
6cf56378-f22a-4e60-8ec6-dfb4810172d5,"[594820,594838)","[904874,904909)",88,12638
3c20c953-de54-4abe-85dd-66edf788bb3d,"[594838,594843)","[904987,905006)",88,141
9356f1b3-8d53-48e4-825b-50308201f6da,"[594843,594865)","[905055,905106)",88,12639
b0d39e94-3a0c-4c00-ad34-73c12a176227,"[594865,594898)","[905111,905159)",88,12640
3b9f374c-b4a6-413e-aa83-4b31cc3f9d1c,"[594898,594905)","[905192,905204)",88,12641
71d88bb4-bd3c-4eb9-a59b-60100f654972,"[594905,594919)","[905206,905224)",88,8471
7e319780-2443-4101-ba96-33f94c1c80d1,"[594919,594957)","[905223,905267)",88,12642
dde15284-b51a-46ef-a2ea-77358f83722d,"[594957,594974)","[905266,905295)",88,12643
ee8045ec-62fe-44cf-b12c-d8c9fcc85199,"[594974,594996)","[905346,905381)",88,12644
ba180f2b-44ad-470f-92dc-13d4bc13ac66,"[594996,595022)","[905449,905493)",88,12645
4957aa42-2904-4192-bbf3-68824ed74268,"[595022,595035)","[905495,905524)",88,12646
881a5eab-9916-4e3a-920e-92d67a86265d,"[595035,595048)","[905531,905580)",88,12647
0d5ed281-59f6-48be-b616-e2f0430df976,"[595048,595063)","[905585,905613)",88,12648
bef856bf-24c3-40c7-b958-08865e18d428,"[595063,595097)","[905679,905730)",88,12649
9e642031-dc69-4483-b8f7-63ed7169baf0,"[595097,595117)","[905910,905976)",88,12650
c281b62c-146e-48a7-8adf-7a269815f89d,"[595117,595128)","[905990,906008)",88,12651
095cc4c0-b5b9-4a1b-9e59-09b13fa9dec6,"[595128,595172)","[906035,906117)",88,12652
0786814e-3443-489f-b32d-cc54cde82c7c,"[595172,595179)","[906149,906163)",88,12653
35f88433-c8d1-44e8-904a-4ad577a19168,"[595179,595204)","[906358,906409)",88,12654
96a2f903-e5dd-4a6c-b847-d0a422749960,"[595204,595245)","[906499,906616)",88,12655
ff08f699-691a-43a8-b69d-f1ae9808559f,"[595245,595266)","[907010,907053)",88,12656
d41ee6b5-644c-4eae-a02f-10a0ee9f0970,"[595266,595274)","[907193,907228)",88,12657
479457c5-e92f-44a4-afb6-772eb1ad5d91,"[595274,595290)","[907540,907570)",88,12658
198ed825-7d06-4e98-be1e-05e2522e9fa0,"[595290,595301)","[907815,907838)",88,12659
8881bce4-4f63-4bf4-a09d-7b330be4d4df,"[595301,595311)","[907881,907908)",88,1153
1d189600-8149-4c2e-993f-9ecc33fc1ffb,"[595311,595362)","[907927,907997)",88,12660
90d0cf02-b97f-44ca-92e0-85559f6366d7,"[595362,595394)","[908003,908057)",88,12661
c186919f-b0db-4a19-a4a3-4a8249845ea2,"[595394,595425)","[908116,908191)",88,12662
ffa18a57-b860-488f-bfbe-c1d5a869d7da,"[595425,595428)","[908255,908261)",88,70
adcf4af4-7a89-4d5b-a105-db77045b0273,"[595428,595439)","[908323,908341)",88,12663
4c6c79bc-27ad-4cc4-8f25-54438b87235e,"[595439,595451)","[908383,908411)",88,12664
2544b0ad-3cc8-4775-8cd1-28ae2d61ecde,"[595451,595473)","[908463,908566)",88,12665
3c8717cd-894a-46cf-bebc-2c633780810d,"[595473,595494)","[908656,908677)",88,12666
10e2bd8a-70da-4885-b115-cc6a939b7ef2,"[595494,595516)","[908694,908732)",88,12667
2e751b12-356b-46c2-a03f-9841a1d6be8b,"[595516,595558)","[908785,908830)",88,12668
90d9081d-3952-430b-8aa8-023e437e87ac,"[595558,595567)","[908918,908932)",88,12669
ddb94faa-cfa0-4189-b58d-f19344589a34,"[595567,595614)","[908935,908984)",88,12670
97781fe9-3361-466f-a26c-7d3fe8f121e6,"[595614,595647)","[909042,909098)",88,12671
55cc85f5-41eb-4d3d-9ced-17604e752575,"[595647,595658)","[909101,909120)",88,12672
9e9b4321-8d5b-4132-83e3-5f5222a6dfdc,"[595658,595666)","[909148,909166)",88,1145
e32c170b-4c0c-4283-840c-209a97228bb2,"[595666,595669)","[909200,909220)",88,70
